Input1,Output
0.0,0.03711238682030012
0.0012566370614359172,0.00568401442226087
0.0025132741228718345,-0.017940600092914254
0.0037699111843077517,0.02099330939159959
0.005026548245743669,-0.016084491571306692
0.006283185307179586,0.006281373241615958
0.007539822368615503,0.0010272769232570773
0.008796459430051421,-0.025093073787152448
0.010053096491487338,0.017784545873202565
0.011309733552923255,0.03571040131153958
0.012566370614359171,-0.023620610804790367
0.01382300767579509,-0.008192950761049155
0.015079644737231007,0.04452518492660804
0.016336281798666925,0.035951252782929
0.017592918860102842,0.014218851834466535
0.01884955592153876,-0.003271380995585993
0.020106192982974676,0.04553160238005041
0.021362830044410593,-0.0013190025957153864
0.02261946710584651,0.015777191612447367
0.023876104167282426,0.08112972293252182
0.025132741228718343,0.041425173627131544
0.026389378290154263,0.01278539979132113
0.02764601535159018,0.008075384439395573
0.028902652413026097,0.06665144890690014
0.030159289474462014,0.040805035278060744
0.031415926535897934,0.09157074524690395
0.03267256359733385,0.041085769754305376
0.03392920065876977,0.08405083983271075
0.035185837720205684,0.06716691485517813
0.0364424747816416,0.03155586543654888
0.03769911184307752,0.028291900655229234
0.038955748904513435,0.03205531535586238
0.04021238596594935,0.07386433472403779
0.04146902302738527,0.12549899320975805
0.042725660088821185,0.0695737880026546
0.0439822971502571,0.0511364717311021
0.04523893421169302,0.09426433119137138
0.046495571273128936,0.05704778694603604
0.04775220833456485,0.12153134739325971
0.04900884539600077,0.0711379743066154
0.050265482457436686,0.12032407331618612
0.05152211951887261,0.08248113655157535
0.052778756580308527,0.11984952480463648
0.05403539364174444,0.10258608061464515
0.05529203070318036,0.09512802793807137
0.05654866776461628,0.10082505944762192
0.057805304826052194,0.15717892234895114
0.05906194188748811,0.12347306528624649
0.06031857894892403,0.12009621026952172
0.061575216010359944,0.14130246088775114
0.06283185307179587,0.08700705549554058
0.06408849013323178,0.15974412344486216
0.0653451271946677,0.08086482112676911
0.06660176425610362,0.1619331900995759
0.06785840131753954,0.15639428182807394
0.06911503837897545,0.18364182300370072
0.07037167544041137,0.17798817409019907
0.07162831250184729,0.18518429555746932
0.0728849495632832,0.13620062428099333
0.07414158662471912,0.17528198104198978
0.07539822368615504,0.1668321962169877
0.07665486074759095,0.18066488702738787
0.07791149780902687,0.20516473486450723
