Input1,Input2,Input3,Output
3.71136655254194,0.5356684960635659,4.276315896575741,34.717090898558176
5.152339261996795,0.2617201666220862,4.220678363438564,25.090022479353163
6.72185011711397,0.7234622547983678,5.70789234873637,22.038825837237923
4.957375231913451,0.6061244323832001,1.1536424833570893,25.440498206032533
0.8564036553502063,0.7306548805310882,1.317853982674225,12.121563227024204
6.7048293584892225,0.48412717991027854,0.5026901847022907,22.100052609570696
7.057899118686853,0.48164871621438676,0.23614081907981085,23.564631545567092
5.828340547579776,0.8566708082662989,1.7886398021123158,33.122606791742086
2.1338099130715324,0.2939171640939696,1.4232014269606796,24.206064032322097
8.830824002311706,0.31844706586062577,2.0818065936863026,15.03340906561301
0.6354474013087341,0.47323334069025325,3.91690679934745,8.211465890356216
8.101763345258203,0.9658956651017548,0.06120200836145509,16.324898654842443
1.7527545544921364,0.6319799059943529,2.9005671672021354,23.001329476527154
2.155193612838918,0.9626214018228982,3.306052347329144,16.94507673190057
4.008290836234653,0.575008195842109,1.4707933311186514,31.833974671481773
9.639019917380008,0.10446864405191758,5.861869035979594,4.266746158457362
7.729133328232103,0.07529759310413187,4.2241877707130415,17.645370191504
7.723129681799138,0.2882695458716862,0.3944381201133306,17.843646336051936
9.24591210819725,0.8786391476515089,2.3554366487689387,7.715206216482947
8.324595064007552,0.9856383494073859,3.2277669008707828,13.970924722008464
3.5803784594288213,0.5581832181170658,2.8978970908746366,23.322774994911995
4.830404504384185,0.5782457590190128,4.394173486057152,42.09120597055117
7.692747331825292,0.6132808902781517,5.499589314421111,23.076009052019522
8.969694639287082,0.10024948616058471,4.906129668291107,9.298922365150995
1.484381762408068,0.2770668975727786,2.3418169615322646,17.71105762588097
4.354849049649415,0.44400104488700665,3.8457313579323817,37.41813545118792
0.4121418560837853,0.5517941337532066,1.8631283471239817,3.955797197827163
0.6151184170890234,0.15341812752258854,0.46169657243208195,5.773320085389022
5.437690688803998,0.13338607830577354,4.1064218800478995,30.145237916069796
2.306575077493085,0.244437500963526,5.5788374513570265,22.796909464283416
1.4848768871307916,0.11271210792002206,5.912205808646397,16.162970745583614
3.4637004889190948,0.15901164414274283,2.9604794718078513,24.876111158198352
6.269911564663704,0.05808126405093861,3.0797927688960165,25.153077528754185
4.3821968552684165,0.755563709926193,1.1797088672055778,24.735931017603022
9.869205290443798,0.8227132983533014,5.881726435037245,1.4436826573326629
8.905947517383684,0.7877673379784845,2.7443111361152193,9.786182914411373
6.433612937358804,0.12184953673861898,4.70785364316126,23.777322881885443
0.2701134095383839,0.4227740476515144,5.735015976103692,3.689276136924836
0.4822423862380565,0.8834877292328022,3.588598812597481,5.449042534875325
6.644065405015804,0.09869202772515429,0.20530021794472492,24.712724083090333
7.113635530812003,0.22307778908954867,3.1034296153723164,20.561245208269693
4.812643284916996,0.27092041170481385,1.411986476357997,35.644707678075925
9.932058172040268,0.8250182715344258,3.6689740078492723,0.8110972812690002
4.161744815807092,0.5080159460753686,5.110643505342232,24.93325351440165
7.670642619577762,0.43037126320662666,1.3740564931939934,23.364567750104687
5.314019400501241,0.6618212331965825,3.9940943885972855,31.16754879649392
3.5460480117925828,0.9127983936374602,4.649561475311986,23.64862461966577
2.724304620262339,0.37326260307080994,0.3231407897068241,22.181800722793795
5.930093146987529,0.49524340739502826,4.420515259566821,29.926073832599766
7.713159375167695,0.958747381696879,0.6587305293074185,18.727979007793365
0.7655050543378294,0.7488175415874796,4.14522690528165,7.241482144721916
3.3253335897446235,0.5042474767069869,0.23262948765631244,27.445295332935057
7.752019455886103,0.48054890235681347,2.7316511733795754,26.916603893396925
1.9510895154129193,0.3345634863046534,0.777763431202173,18.593593865041825
8.369204406278683,0.880833469427849,4.336509087268482,16.960375377244034
7.496114261791994,0.5097537191113135,1.6017821171969016,25.8165434243933
7.643456475459393,0.9334743263726469,0.9284026523020986,20.73504947848235
9.402699838417217,0.14269704554542817,0.8385914059795369,5.6164439709574046
7.239752871740587,0.125906654475483,3.129932041434067,22.42766222572475
5.458498388323173,0.9231058505029465,2.650173055832521,24.792967818162712
2.3056108944527987,0.8603588528175451,1.6466460856532723,17.894199228425187
0.22841942767212298,0.9523885281151252,0.513444857065632,2.346965717738904
4.457350068453856,0.2072021537382106,4.660249846007706,24.76548616659301
4.711415302216842,0.21926897061216277,5.785331051118877,32.90990747549762
0.8688224360152319,0.7185880847798513,4.7484440807807555,12.26162779022709
3.7199254308746355,0.42469140644834613,0.6220142575830265,24.028210570633046
7.814573889584958,0.6230460868219233,3.957748156766048,23.404044575339256
4.0676702720165245,0.79765034265365,2.6019220621135952,28.101537551356106
0.9755340200790363,0.16036998522312562,4.1892267397601035,10.676208024337736
0.8830454302760682,0.662782054873203,2.8862638788111084,10.745029270551676
1.484981215973733,0.8992286959621036,5.859586771678143,13.82540568329232
6.77545867166419,0.2589698926460795,4.543647274356984,31.209145049043073
0.6786007576202002,0.640242483287967,3.92671502155309,9.678862158183065
7.79570261972097,0.5862029770076322,0.7660612054532564,17.217192547649223
5.576138980472571,0.10520631103144307,1.6389444680784884,24.671956506253878
7.452144890789039,0.46714562879003163,5.572852675506627,19.201305560681114
2.230572254302455,0.9582060519832044,2.3241250694039444,18.965007657090453
4.8710073213768865,0.6355068181891906,1.9292075856833142,26.592899359992188
5.865580292098023,0.007467638044108882,3.8230480263225894,24.264147537622776
9.909331555383165,0.7196841468213944,3.1806312968352835,0.8995745020346264
6.808282640375966,0.24588617930403622,3.8279679469547068,25.106437598142186
6.334103873732932,0.8412340953521716,0.38214622353186295,30.122197922220955
2.774660277658753,0.40024938745734284,4.243816370867259,30.11724918453004
2.070538201318789,0.5520479927918185,0.3477899526603655,19.12825423577642
1.1876270825560464,0.4818937090363308,5.0897974631761445,16.793832861429717
3.815572909714595,0.4908903530349038,0.30039359308383584,24.99128096624987
1.4590578146497668,0.8929146119876933,3.6830145099179754,14.434695656226094
6.29540448078875,0.29904436892823905,5.140505857718384,23.89092803940929
9.76908277334818,0.795697375174554,4.396737267831847,2.3303213306267865
0.5289595377826017,0.6645362744341858,1.2018168439750427,5.016157922679068
8.12605316203919,0.8200421471883086,4.335214180452672,18.606746516495008
9.99866555093017,0.49865448906378707,4.36232524131187,0.021910198977110724
5.5798383009571895,0.675373430094032,5.308963807795361,31.239808802259155
1.8362959170391924,0.2026368341979643,1.6638034873023926,15.429751942698413
9.017423328997495,0.3614208143781724,3.3693419983670316,9.491565067137394
9.178311159818088,0.09628073759258304,2.289125573152994,7.575708308217732
5.02608234497534,0.4073450959057021,5.331228937384615,25.089159969362726
9.709623037413738,0.4748854599053881,0.3873921885738669,2.8517555210781715
0.09957807707093647,0.8788576106981788,4.9595901040855095,0.9929579859092836
7.624193005837126,0.568328145026702,3.2084405600832504,18.522976807909956
5.290012304933627,0.8310758172083006,2.645441925522916,31.91704188460828
9.014856960038212,0.516671929045987,0.3040779835161675,14.127876711066442
8.822840862503883,0.7689404523559453,3.682718269452401,12.496408252933719
4.354211498284348,0.27080847678385367,2.542917338794292,30.87109956802096
0.5247293695552346,0.5429602302022919,6.015062111546453,5.400185739225611
7.883405446024938,0.27029676699933924,1.4142854496510815,23.211892682394534
0.7259320455884266,0.819629081500851,6.0018771202472045,9.315354552572717
3.3864123359204443,0.9581705873898335,2.309151071456783,22.79078474472603
9.269960051402851,0.39579049251192655,4.694108864018099,7.515431984779231
3.01439304675422,0.31716257615710897,5.653169292713738,24.970487217139443
6.969071209748556,0.23511711591295548,0.3716477316877867,22.101353678831046
5.70858947623875,0.40055655076314667,4.7061420462899095,25.871234148815198
8.408891357876879,0.23553456859264932,4.5068322826957345,17.398130338345602
7.873408967314383,0.14770791912755887,5.970271861261268,21.167947204306223
4.201837686534496,0.4364286115236683,2.0097279126869325,26.69560373043248
6.380593471181983,0.08336075507044793,3.694777150559482,27.572789197365534
3.090192658866208,0.493232665469058,2.5727558607737384,23.14858060121164
1.775040166599443,0.32576918116197073,5.748790120395652,15.537188588619271
5.420369188582063,0.5066971563754347,1.2942549744505578,27.618442047082375
8.732735030477839,0.5148826037527656,2.0999742357078226,18.772450677766518
1.1921107685972543,0.3642924894636982,5.577433493862335,13.166016127412798
9.20722536400725,0.19033844443440817,2.514547810982246,9.875531442672612
9.834300200712999,0.719159802367829,1.3781503147819387,2.101019280088884
6.3093894673043565,0.19308142283661822,5.724343001063378,24.86164100879525
2.4983468942310436,0.7917841043262068,2.2269269142828234,25.32862878486145
7.098522185694046,0.4565636134740403,0.25603133410934936,34.55597253556135
7.103064210111288,0.88917229037475,5.063697256116162,22.065981755552563
7.333091859284648,0.5908080965798499,3.7085438083283435,22.785339074381152
6.26593711453094,0.8737840253158624,0.44423756617998567,23.64383063382592
8.152158480181395,0.9567766680328392,0.8153889337488048,15.456746845152628
1.6921186038407776,0.6786670440277007,3.2074219575029015,20.683081614899702
6.574327264963744,0.632451292159838,6.13566730346827,31.71756665607075
6.704938938249143,0.6369055377299536,4.048798643899831,22.752385381660645
0.7486403561118082,0.44336313326478693,1.5529799534147244,9.441607041216026
6.614417445998267,0.9268319235803752,2.133431000862985,22.477452820132516
4.328969613154064,0.6784303651480955,2.397471528872375,31.583828337724643
7.18510227071501,0.5904876841440895,5.034310594436357,26.085679867951388
5.163662649102877,0.492668282575463,3.5641946244382514,27.827766565106987
9.430453599596248,0.8293687007941792,0.9323430601459178,6.772018923743161
4.003752325881141,0.5962481683437316,3.3811061982936415,24.540698594633103
7.697435571055522,0.8994754079662743,5.051154283056719,18.137534144098947
9.568666802844891,0.3708148007936294,3.8478248752873254,4.27755205427678
0.03638313572269736,0.5802344933695701,3.4618626398876438,0.5252319849502238
6.936345183763022,0.5462360220008787,3.3768148973832375,22.45760378539968
2.780545310083938,0.5713264486511209,2.540085528569034,20.195641581737473
8.119039341713398,0.10363452302049436,5.549766295010571,15.730938365540963
0.9392183951830002,0.22005340916567673,6.1827135487904945,8.557615550241955
4.761766974744074,0.05243436068651253,0.02125758961856806,25.301029029875004
0.509498613809839,0.10634032855082809,0.6766741335922846,6.201068425069371
9.247805986346535,0.3001372012739759,2.9855869566266753,7.019551152775294
6.496864634905949,0.9692948376969056,2.8813722354012654,23.07046169742621
9.91612559105696,0.4189241126268246,3.2942499088721724,1.0480096705499862
5.915808478624761,0.0467846274452961,0.9719286694201754,25.383191169789797
9.078667965958065,0.2908522644734879,0.21033909062116474,11.493110844927074
8.491342660887248,0.05464047706271846,1.498327381516728,13.698620267552402
0.33484586434123553,0.647125830117048,3.2782479654925725,4.013218335381332
1.4267995351140972,0.4553203143223097,2.5454024387104885,14.823995581397284
1.1340700591890096,0.13296079425147245,3.4944872281727433,10.566759724860995
9.083667632483825,0.8049750505344501,3.8573226583122557,8.707864898601091
1.6599511320155114,0.21095510706747234,3.6782868554336803,15.023740238378684
2.848290695034562,0.38901207786051306,1.359467687353099,26.96532651492728
5.8845944366094365,0.44737702407445834,4.564473636858319,24.42341166578943
3.6616803273663976,0.6265622276646162,6.252294322767429,23.28281057681225
1.0046142457829987,0.8008977411069794,4.567416000216447,12.707922272474462
2.981309359181379,0.8696022122172387,6.132208422901339,24.33786757854083
4.310248122541298,0.8208500606813189,2.9283538363083457,25.188993045826347
4.839220924158752,0.30154378378942204,3.553448010014608,27.263176621646817
6.269874725727295,0.44039204189652503,1.3563114710462143,31.71459275984602
6.362577666183762,0.657796228545408,4.59614525421926,30.729776730814226
9.29800441638568,0.9322938406771133,0.7732041368198221,7.119933297771208
6.582549358629331,0.3120385557834575,5.146318769923256,30.040026547861196
4.706767885849818,0.8598704810260948,1.925459134328314,31.123404357695257
7.829988209369374,0.9340455459471494,2.586826703172933,17.04424740057591
4.818010122336275,0.8412866689682197,3.6924594136222004,25.010057092879627
3.1791537408960577,0.01922955500474166,4.780945361017525,22.301882967769398
2.1643712075326373,0.1162901690806335,0.9640108879249413,17.896100787485032
3.3750454265518637,0.5441855966963087,0.6841242553611184,36.773110742364054
4.877625635880967,0.03404350108568299,4.0535617588740385,25.368693214220592
0.17283476395890118,0.010317111773020748,0.5363627265693047,1.7182172192607248
9.98440180055918,0.5124824521043982,2.7891827651196084,0.1988363326353618
0.983455616590333,0.35798364035266206,2.9618000877822803,8.948054791826475
7.769845877266639,0.9584124724750007,0.21465592079436766,19.22487525840261
1.4507176203302852,0.30790106113209637,2.328556494485815,12.730132416466036
7.794524611575449,0.3580479085201965,1.8930367872416147,17.598851947584166
5.403977590993617,0.9659742375153265,6.033080875422088,25.546811820265848
4.0100325785820266,0.841779382947435,1.1983926916130174,24.078849284529706
1.5778643139110704,0.6773537136733204,6.137388636509955,14.92567656929744
7.631303217732425,0.3700305335993397,5.317944407721421,25.446949922292294
8.312988297068115,0.8102800432545811,4.567209568271836,14.024368969677152
7.215049828422165,0.01562733517353987,0.3252430589907086,20.175038650410926
8.439155571674323,0.7017071014676076,4.902270609865962,16.950215500841196
6.43966363532301,0.8433871602102907,5.6479298708927965,22.941337213963156
8.166802755514325,0.5461558786075059,6.189167626123088,21.623430024097445
1.212684623413458,0.8226384297578818,1.8803395655836803,14.944555491232853
9.094381896599394,0.9460829541666478,0.4654372074250302,8.465464983986855
2.0580092571936506,0.1157046039694225,2.84800058278042,20.28111370212897
0.28628757767170554,0.410816928370044,0.2866992152466931,2.8362527094018732
6.859316065822329,0.49226515487261846,4.545605832537307,28.10182579197701
6.27180153499661,0.5443219718651396,2.7828492671054477,26.370885535148105
2.986346875590634,0.9748110201979027,0.5257109770508522,20.956509458482625
6.418685863515484,0.11070043530966311,1.4507539515542165,28.70508883654692
6.000965743287603,0.16128371188547452,3.535307231795289,26.490501828556386
0.85375007180301,0.1987997456333036,3.6498767290373406,9.658021068605525
0.7394045466918231,0.10100546159238011,5.478956558983858,8.323012337700854
1.004102782936872,0.2575655862650762,4.970172597800175,10.811636116015524
2.572492803308848,0.28217980716861346,5.149432764643458,19.30375186151415
2.939465327225016,0.15028593269946167,1.5964297271698915,21.90312037330046
7.344773570536248,0.8943226125684457,2.824487624574614,19.865820728684675
4.204836055636548,0.6546830408436367,2.8831577805927653,30.12605157525305
4.4986052965073045,0.1387147172269333,2.5752023661782295,24.755592937425277
0.05579015689033184,0.024237180155938787,0.19323690434058904,0.5628480750890904
5.271522980140881,0.44244750688522605,5.420602941692496,32.72366797192795
3.683185126507823,0.4729893844943889,2.6055780842225404,33.29831816008189
7.373242554133681,0.9279049662587073,3.9624673583552683,19.724772921907675
3.8143274643248173,0.48546128703046454,2.0437881589544196,23.87685163585207
4.258443877461707,0.8816114169515488,0.5088660339401007,25.11519327245324
6.049451137610601,0.49225592158402187,0.08595635681573563,32.666208237733485
0.6929759669757651,0.5788401927198172,0.8062478626888322,6.667345120312853
1.9882381641820501,0.8648514011863498,1.751219937919672,19.50927507829698
