Input1,Output
0.0,1.0390949425715545
3.200000000000001e-19,1.0730970781211517
1.0240000000000003e-17,0.9459858220620975
7.776000000000004e-17,0.8776841035808692
3.276800000000001e-16,1.0715708357572642
1e-15,1.0373965958272002
2.4883200000000014e-15,0.9969603310877335
5.37824e-15,0.9847939634380515
1.0485760000000003e-14,1.036018985359844
1.8895680000000008e-14,1.2020129084572055
3.2e-14,0.7872173708278244
5.153632000000001e-14,1.165327317608067
7.962624000000004e-14,0.941783254536066
1.1881376000000008e-13,0.828674876543698
1.7210368e-13,0.9823503176270356
2.43e-13,0.8582726097789581
3.355443200000001e-13,1.0010991092641526
4.5435424000000017e-13,1.1744184585417012
6.046617600000003e-13,0.7832194523648904
7.9235168e-13,0.7793320781969216
1.024e-12,1.1077530571201502
1.306912320000001e-12,1.2183515913223733
1.6491622400000004e-12,0.9123888157443236
2.0596297599999997e-12,0.7787038942816766
2.5480396800000014e-12,1.1817072553234589
3.1250000000000005e-12,1.1378336649605116
3.8020403200000026e-12,0.7624481264190227
4.591650240000001e-12,0.8732946705423636
5.50731776e-12,0.7822009372812027
6.563567680000003e-12,0.8264688130570267
7.776e-12,0.8391888610483464
9.161328320000004e-12,0.8524821674181338
1.0737418240000003e-11,1.0072822907216714
1.252332576e-11,0.9492878881001554
1.4539335680000006e-11,0.7650837374919213
1.6807e-11,0.9857631363386201
1.9349176320000008e-11,1.2382417232244085
2.2190066240000004e-11,1.0911176530958695
2.535525376e-11,1.0133112519719436
2.8871743680000008e-11,1.0574382036178465
3.2768e-11,0.8670749120315667
3.7073984320000016e-11,0.7951505248418921
4.182119424000003e-11,1.0940788641460484
4.704270176e-11,0.8122182625673526
5.2773191680000013e-11,1.0079770696236114
5.904900000000004e-11,1.1278098743357234
6.590815231999999e-11,0.8718356606649711
7.339040224000001e-11,1.1078847898248676
8.153726976000004e-11,1.197909579971409
9.039207967999998e-11,1.0423653329981457
1.0000000000000002e-10,1.0290453379871733
1.1040808032000004e-10,0.937831882316463
1.2166529024000008e-10,0.8831819318615182
1.3382255776e-10,0.817626380053877
1.4693280768000003e-10,0.7514396075591928
1.610510000000001e-10,0.9135193223517418
1.7623416832e-10,1.0393633906211797
1.9254145824000003e-10,1.0523282824734626
2.100341657600001e-10,1.1379480448491912
2.2877577567999999e-10,1.0606956720903284
2.48832e-10,0.8099837334422074
2.702708163200001e-10,1.1487800359997344
2.9316250624000013e-10,0.9664757400332157
3.1757969376e-10,0.7674116553805501
3.435973836800001e-10,1.1744446388530057
3.7129300000000015e-10,1.1931534125569792
4.0074642432e-10,0.7719599762951963
4.320400342400001e-10,1.187551372444807
4.652587417600002e-10,1.1094649499450757
5.004900316800002e-10,0.9236685804842468
5.37824e-10,0.8842174567415935
5.773533923200002e-10,1.1413625656964763
6.191736422400003e-10,1.1718379492453816
6.6338290976e-10,1.0074076140797594
7.100821196800001e-10,1.1626933660560068
7.593750000000003e-10,0.840735641169967
8.1136812032e-10,0.9329833693992806
8.661709302400002e-10,1.2212722495027224
9.238957977600003e-10,0.9239015971843887
9.846580476800005e-10,1.0918363590105111
1.048576e-09,0.9878511227424951
1.1157710083199996e-09,1.1958698567995176
1.1863674982400005e-09,0.8790263143000174
1.26049300576e-09,0.889404576934212
1.338278215680001e-09,0.753004125045666
1.4198570000000006e-09,1.1339272676685797
1.50536645632e-09,0.7649605673144175
1.5949469462400011e-09,1.0842354221115287
1.6887421337600004e-09,1.0181547611555684
1.7868990236799999e-09,1.048304226649997
1.889568000000001e-09,0.8658408363840979
1.9969028643200003e-09,0.9750349806808722
2.1090608742399997e-09,0.9143796464669701
2.2262027817600013e-09,0.856551549030139
2.3484928716800003e-09,1.0332985496569909
2.476099e-09,1.2250797856532982
2.6091926323200014e-09,1.139724226373988
2.7479488822400003e-09,1.1379535103220757
2.8925465497599994e-09,1.200294243699241
3.043168159680001e-09,0.8235486633580871
3.2000000000000005e-09,1.107898455206552
3.363232160320002e-09,1.0426433797559302
3.5330585702400013e-09,1.0434751965300213
3.7096770377600003e-09,0.7886032490257369
3.893289287680003e-09,0.8558860955324108
4.084101000000001e-09,1.095328307814627
4.28232184832e-09,1.1889877096933565
4.488165538240002e-09,1.136773299727277
4.701849845760001e-09,1.0526914907040814
4.92359665568e-09,1.1260776062971194
5.153632000000003e-09,1.0461340528379364
5.392186096320001e-09,0.987388217113802
5.63949338624e-09,0.8280397738429897
5.8957925737600025e-09,1.0865653904463886
6.161326663680001e-09,0.8623360047562039
6.436343e-09,1.1104140860115177
6.721093304320003e-09,1.022502857207427
7.015833714240001e-09,0.9218720155672167
7.3208248217599996e-09,1.0752468519062943
7.636331711680003e-09,1.0472562602324342
7.962624e-09,1.2070675222877516
8.299975872320004e-09,0.9681646607055778
