Input1,Output
-0.9,0.5832109018781672
-0.891,0.7308799902944704
-0.882,0.8099055632994392
-0.873,0.7995792913763553
-0.864,0.8759899670001227
-0.855,0.7823608190733399
-0.846,0.8599283045062869
-0.837,1.0104617975329047
-0.828,0.8992862953752082
-0.819,0.9105655280566238
-0.8099999999999999,0.9845832848094878
-0.8009999999999999,1.0921584785246512
-0.7919999999999999,1.0967590496281643
-0.7829999999999999,1.0490600812110484
-0.7739999999999999,1.0737421822118662
-0.7649999999999999,1.004197059394279
-0.7559999999999999,0.9533042439376783
-0.7469999999999999,0.9040439899585665
-0.7379999999999999,0.911639111097602
-0.7289999999999999,0.9482430363403127
-0.7199999999999999,0.8386641220701017
-0.7109999999999999,0.7841915425600519
-0.7019999999999998,0.8356495880432095
-0.6929999999999998,0.6771809004728685
-0.6839999999999998,0.7119223915463749
-0.6749999999999998,0.5788908014789887
-0.6659999999999998,0.6720629762775514
-0.6569999999999998,0.5609075438464199
-0.6479999999999998,0.520396781024938
-0.6389999999999998,0.4404135060008244
-0.6299999999999998,0.3133693177995062
-0.6209999999999998,0.20112765591664514
-0.6119999999999998,0.15993224973446718
-0.6029999999999998,0.09082300874720536
-0.5939999999999998,0.11692212517378538
-0.5849999999999997,0.04774908573717861
-0.5759999999999997,-0.00891024958892421
-0.5669999999999997,-0.15868342293597446
-0.5579999999999997,-0.2331341657931713
-0.5489999999999997,-0.31162230236325383
-0.5399999999999997,-0.3759590757885101
-0.5309999999999997,-0.4804019303058272
-0.5219999999999997,-0.5302823847913098
-0.5129999999999997,-0.4863888363906132
-0.5039999999999997,-0.6306877702464793
-0.49499999999999966,-0.7419832387842876
-0.48599999999999965,-0.796670441411212
-0.47699999999999965,-0.7690595510685737
-0.46799999999999964,-0.8240786312279895
-0.45899999999999963,-0.8282444867323111
-0.4499999999999996,-0.8938593808081845
-0.4409999999999996,-0.9493483928146146
-0.4319999999999996,-0.88330817470255
-0.4229999999999996,-0.9050890441738143
-0.4139999999999996,-1.0242532288758448
-0.4049999999999996,-0.9545163582242447
-0.3959999999999996,-1.0125435127597733
-0.38699999999999957,-1.0017774419637497
-0.37799999999999956,-1.0119553345350423
-0.36899999999999955,-0.9731597525233657
-0.35999999999999954,-0.9923726769271035
-0.35099999999999953,-0.8572879808937939
